,ID,Latitude,Longitude,Elevation,State,Name,GSN_Flag,HCN_CRN_Flag,WMO_ID,Koppen
108607,USC00413267,27.5,-99.5167,139.9,TX,FT MC INTOSH,,,,BSh
108608,USC00413270,30.8272,-100.1097,661.7,TX,FORT MCKAVETT,,,,Cfa
108609,USC00413271,30.95,-100.2667,694.9,TX,FT MC KAVETT 14 NW,,,,Cfa
108610,USC00413277,30.8833,-102.8833,929.9,TX,FT STOCKTON 1,,,,BSh
108611,USC00413280,30.9072,-102.9153,926.0,TX,FT STOCKTON,,HCN,,BSh
108612,USC00413285,32.8342,-97.2981,196.3,TX,FT WORTH WSFO,,,72249.0,Cfa
108613,USC00413286,32.7333,-97.3333,200.9,TX,FT WORTH VICKERY BLV,,,,Cfa
108614,USC00413289,32.8472,-97.4761,187.5,TX,FT WORTH NATURE CTR,,,,Cfa
108615,USC00413290,32.7342,-97.3678,179.5,TX,FT WORTH BOTANIC GARDEN,,,,Cfa
108616,USC00413291,30.56,-102.3653,905.6,TX,FT STOCKTON 38SE,,,,BSh
108617,USC00413294,30.7611,-102.4781,1037.5,TX,FT STOCKTON 26ESE,,,,BSh
108618,USC00413298,30.65,-95.4167,92.0,TX,FOUR NOTCH GRD STN,,,,Cfa
108619,USC00413299,28.5033,-98.8392,91.4,TX,FOWLERTON,,,,Cfa
108620,USC00413321,31.0328,-96.4889,142.3,TX,FRANKLIN,,,,Cfa
108621,USC00413325,32.0667,-95.55,131.1,TX,FRANKSTON 3 WNW,,,,Cfa
108622,USC00413329,30.2392,-98.9089,513.6,TX,FREDERICKSBURG,,,,Cfa
108623,USC00413340,28.9844,-95.3808,2.4,TX,FREEPORT 2 NW,,,,Cfa
108624,USC00413341,27.8722,-98.6175,171.3,TX,FREER,,,,Cfa
108625,USC00413344,27.9422,-98.8717,102.4,TX,FREER 18 WNW,,,,BSh
108626,USC00413366,29.0333,-99.3167,192.0,TX,FRIO TOWN,,,,Cfa
108627,USC00413368,34.64,-102.7231,1222.2,TX,FRIONA,,,,BSk
108628,USC00413370,33.1925,-96.7931,227.7,TX,FRISCO,,,,Cfa
108629,USC00413379,32.0833,-96.8,159.1,TX,FROST,,,,Cfa
108630,USC00413401,31.4775,-100.7978,630.9,TX,FUNK RCH,,,,Cfa
108631,USC00413410,35.6306,-100.3917,853.4,TX,GAGEBY 3 WNW,,,,Cfa
108632,USC00413411,32.7744,-101.4539,771.1,TX,GAIL,,,,BSk
108633,USC00413415,33.6358,-97.1447,237.7,TX,GAINESVILLE,,,,Cfa
108634,USC00413420,33.6461,-97.0592,265.2,TX,GAINESVILLE 5 ENE,,HCN,,Cfa
108635,USC00413441,34.8833,-103.0167,1281.1,TX,GARCIA LAKE,,,,BSk
108636,USC00413442,34.9167,-102.7333,1260.0,TX,GARCIA LAKE 12 ENE,,,,BSk
108637,USC00413444,26.3231,-98.6778,53.3,TX,GARCIASVILLE 2 ESE,,,,BSh
108638,USC00413445,31.8667,-101.4814,809.2,TX,GARDEN CITY,,,,BSh
108639,USC00413446,31.8333,-101.2,750.1,TX,GARDEN CITY 16 E,,,,Cfa
108640,USC00413463,29.5833,-99.7333,427.0,TX,GARNER SP,,,,Cfa
108641,USC00413472,32.0333,-94.3667,88.1,TX,GARY,,,,Cfa
108642,USC00413476,33.0667,-97.0167,171.0,TX,LEWISVILLE DAM,,,,Cfa
108643,USC00413480,29.7167,-95.7333,31.1,TX,GASTON,,,,Cfa
108644,USC00413485,31.4144,-97.7019,251.8,TX,GATESVILLE,,,,Cfa
108645,USC00413506,30.6333,-97.6833,228.0,TX,GEORGETOWN,,,,Cfa
108646,USC00413507,30.6764,-97.7208,266.4,TX,GEORGETOWN LAKE,,,,Cfa
108647,USC00413508,28.3064,-98.1222,68.6,TX,GEORGE W 2 SSW,,,,Cfa
108648,USC00413525,30.1872,-96.8594,167.6,TX,GIDDINGS 5E,,,,Cfa
108649,USC00413546,32.7464,-95.0497,118.9,TX,GILMER 4 WNW,,,,Cfa
108650,USC00413547,32.7333,-94.95,113.1,TX,GILMER,,,,Cfa
108651,USC00413557,31.0667,-102.4,705.0,TX,GIRVIN,,,,BSh
108652,USC00413564,32.8833,-97.1,167.6,TX,GLADE,,,,Cfa
108653,USC00413565,32.5269,-94.96,74.4,TX,GLADEWATER 3 WSW,,,,Cfa
108654,USC00413568,36.0089,-100.2692,796.4,TX,GLAZIER,,,,Cfa
108655,USC00413579,31.8897,-99.6294,628.8,TX,GLEN COVE 2 NE,,,,Cfa
108656,USC00413585,31.9167,-94.85,107.0,TX,GLENFAWN,,,,Cfa
108657,USC00413591,32.2342,-97.7853,199.6,TX,GLEN ROSE 2 W,,,,Cfa
108658,USC00413605,30.3481,-98.6861,499.9,TX,GOLD,,,,Cfa
108659,USC00413614,31.4406,-98.5903,459.3,TX,GOLDTHWAITE 1 WSW,,,,Cfa
108660,USC00413618,28.6617,-97.385,43.3,TX,GOLIAD,,,,Cfa
108661,USC00413619,28.7167,-97.3333,46.0,TX,GOLIAD 6 NE,,,,Cfa
108662,USC00413620,28.6703,-97.3778,51.8,TX,GOLIAD 1 E,,,,Cfa
108663,USC00413622,29.4744,-97.4481,90.2,TX,GONZALES 2S,,,,Cfa
108664,USC00413623,29.5,-97.45,92.0,TX,GONZALES 2,,,,Cfa
108665,USC00413624,29.4358,-97.5178,111.3,TX,GONZALES 10 SW,,,,Cfa
108666,USC00413639,32.5408,-98.3814,311.2,TX,GORDON 1SW,,,,Cfa
108667,USC00413640,29.7333,-94.9667,7.0,TX,GOOSE CREEK,,,,Cfa
108668,USC00413642,33.7953,-96.8531,220.1,TX,GORDONVILLE,,,,Cfa
108669,USC00413644,31.65,-97.2167,159.7,TX,GORHAM,,,,Cfa
108670,USC00413646,32.2422,-98.6631,420.6,TX,GORMAN 2 NNE,,,,Cfa
108671,USC00413654,31.55,-99.4833,458.1,TX,GOULDBUSK,,,,Cfa
108672,USC00413668,33.1203,-98.5669,328.6,TX,GRAHAM,,,,Cfa
108673,USC00413673,32.45,-97.75,220.1,TX,GRANBURY 2 ENE,,,,Cfa
108674,USC00413675,32.5217,-97.8069,237.4,TX,GRANBURY 5N,,,,Cfa
108675,USC00413680,31.3028,-102.8222,739.1,TX,GRANDFALLS 3SSE,,,,BWh
108676,USC00413683,32.2667,-97.1833,-999.9,TX,GRANDVIEW,,,,Cfa
108677,USC00413685,30.715,-97.4483,174.3,TX,GRANGER,,,,Cfa
108678,USC00413686,30.7189,-97.3211,169.2,TX,GRANGER DAM,,,,Cfa
108679,USC00413689,31.4833,-95.4833,146.0,TX,GRAPELAND,,,,Cfa
108680,USC00413691,32.9506,-97.0553,178.3,TX,GRAPEVINE DAM,,,,Cfa
108681,USC00413734,33.1678,-96.0983,166.1,TX,GREENVILLE KGVL RADIO,,HCN,,Cfa
108682,USC00413770,31.5167,-96.5333,143.0,TX,GROESBECK,,,,Cfa
108683,USC00413776,31.4406,-96.4825,154.8,TX,GROESBECK 7SE,,,,Cfa
108684,USC00413778,31.1964,-95.1461,106.7,TX,GROVETON,,,,Cfa
108685,USC00413787,36.2631,-101.405,966.2,TX,GRUVER,,,,BSk
108686,USC00413822,33.375,-96.7611,224.0,TX,GUNTER 5 S,,,,Cfa
108687,USC00413828,33.6267,-100.3369,536.4,TX,GUTHRIE,,,,Cfa
108688,USC00413831,34.1333,-98.9333,353.9,TX,GUYER,,,,Cfa
108689,USC00413841,33.9333,-100.1333,509.0,TX,HACKBERRY,,,,Cfa
108690,USC00413846,33.3361,-95.2486,109.7,TX,HAGANSPORT,,,,Cfa
108691,USC00413862,34.0833,-101.85,1046.1,TX,HALE CTR,,,,BSk
108692,USC00413864,34.1333,-102.05,1076.9,TX,HALE CTR 14 WNW,,,,BSk
108693,USC00413871,30.1333,-99.6,694.9,TX,HALL RCH,,,,Cfa
108694,USC00413873,29.4706,-96.9397,83.8,TX,HALLETTSVILLE 2 N,,HCN,,Cfa
108695,USC00413877,32.4478,-94.5956,98.1,TX,HALLSVILLE 4 S,,,,Cfa
108696,USC00413884,31.7089,-98.115,348.4,TX,HAMILTON,,,,Cfa
108697,USC00413890,32.8694,-100.1211,524.3,TX,HAMLIN 1SW,,,,Cfa
108698,USC00413894,32.7833,-100.0833,548.6,TX,HAMLIN NEAR SCS #2,,,,Cfa
108699,USC00413922,34.7333,-101.85,1104.0,TX,HAPPY,,,,BSk
108700,USC00413926,34.7861,-101.8953,1126.8,TX,HAPPY 4NW,,,,BSk
108701,USC00413941,32.6761,-94.5781,105.2,TX,HARLETON,,,,Cfa
108702,USC00413943,26.2028,-97.6728,11.6,TX,HARLINGEN,,,,Cfa
108703,USC00413954,30.3086,-99.203,643.1,TX,HARPER 3ENE,,,,Cfa
108704,USC00413972,34.3697,-102.1175,1116.5,TX,HART,,,,BSk
108705,USC00413976,34.2833,-102.0667,381.0,TX,HART JONES RCH,,,,BSk
108706,USC00413979,35.8783,-102.385,1184.8,TX,HARTLEY,,,,BSk
108707,USC00413981,35.8656,-102.3319,1190.2,TX,HARTLEY 4 ESE,,,,BSk
108708,USC00413992,33.1644,-99.7389,484.6,TX,HASKELL,,HCN,,Cfa
108709,USC00413994,33.2333,-99.8,519.1,TX,HASKELL 6 NW,,,,Cfa
108710,USC00413995,33.0667,-99.6167,473.0,TX,HASKELL SCS,,,,Cfa
108711,USC00413998,32.9867,-97.3722,229.5,TX,HASLET,,,,Cfa
108712,USC00414020,32.5781,-95.2033,102.1,TX,HAWKINS,,,,Cfa
108713,USC00414026,32.65,-99.7333,502.9,TX,HAWLEY 3 NE,,,,Cfa
108714,USC00414033,30.4667,-98.4167,417.9,TX,HAYNES RANCH,,,,Cfa
108715,USC00414051,29.4481,-102.8283,536.4,TX,HEATH CANYON,,,,BWh
108716,USC00414058,27.3194,-98.6775,176.8,TX,HEBBRONVILLE,,,,BSh
108717,USC00414062,34.8489,-100.6492,798.6,TX,HEDLEY 2E,,,,Cfa
108718,USC00414076,31.35,-93.8333,91.4,TX,HEMPHILL,,,,Cfa
108719,USC00414077,31.4072,-93.7842,54.9,TX,HEMPHILL 6 NE,,,,Cfa
108720,USC00414080,30.1,-96.0833,76.5,TX,HEMPSTEAD,,,,Cfa
108721,USC00414081,32.1808,-94.7964,128.0,TX,HENDERSON,,,,Cfa
108722,USC00414088,30.2,-98.2167,353.9,TX,HENLY,,,,Cfa
108723,USC00414093,33.8128,-98.2003,283.5,TX,HENRIETTA,,,,Cfa
108724,USC00414098,34.8172,-102.4003,1164.3,TX,HEREFORD,,,,BSk
108725,USC00414100,34.8167,-102.4,1164.9,TX,HEREFORD 1 SE,,,,BSk
108726,USC00414122,31.4667,-97.2,201.2,TX,HEWITT,,,,Cfa
108727,USC00414123,30.8667,-99.5333,586.1,TX,HEXT,,,,Cfa
108728,USC00414137,31.9844,-98.0311,317.9,TX,HICO,,,,Cfa
108729,USC00414139,26.1,-98.2667,31.1,TX,HIDALGO,,,,BSh
108730,USC00414140,36.1161,-100.0239,781.5,TX,HIGGINS,,,,Cfa
108731,USC00414150,31.1667,-96.8167,107.0,TX,HIGHBANK,,,,Cfa
108732,USC00414182,32.0161,-97.1094,167.6,TX,HILLSBORO,,,,Cfa
108733,USC00414185,30.2333,-97.6833,144.8,TX,HILL'S RANCH,,,,Cfa
108734,USC00414191,28.7167,-98.8,109.7,TX,HINDES,,,,Cfa
108735,USC00414194,29.35,-95.0167,6.1,TX,HITCHCOCK,,,,Cfa
108736,USC00414196,36.4167,-101.35,972.9,TX,HITCHLAND 6 SSW,,,,BSk
108737,USC00414202,32.7275,-95.1925,150.9,TX,HOLLY LAKE RCH,,,,Cfa
108738,USC00414254,29.3364,-99.1386,267.9,TX,HONDO,,,,Cfa
108739,USC00414257,33.5869,-95.9075,201.8,TX,HONEY GROVE,,,,Cfa
108740,USC00414278,31.8456,-99.5606,594.1,TX,HORDS CREEK DAM,,,,Cfa
108741,USC00414280,31.0,-94.1667,34.1,TX,HORGER,,,,Cfa
108742,USC00414299,29.1833,-103.0,670.9,TX,HOT SPRINGS,,,,BWh
108743,USC00414309,29.7689,-95.6439,27.7,TX,HOUSTON ADDICKS,,,,Cfa
108744,USC00414310,29.7833,-95.4333,18.0,TX,HOUSTON HEIGHTS,,,,Cfa
108745,USC00414311,29.7147,-95.5947,21.6,TX,HOUSTON ALIEF,,,,Cfa
108746,USC00414313,29.8142,-95.7275,38.7,TX,HOUSTON BARKER,,,,Cfa
108747,USC00414315,29.7283,-95.1306,10.7,TX,HOUSTON DEER PARK,,,,Cfa
108748,USC00414317,29.8,-95.5167,27.1,TX,HOUSTON FAIRBANKS,,,,Cfa
108749,USC00414319,29.6833,-95.2833,14.9,TX,HOUSTON GOLF CREST,,,,Cfa
108750,USC00414321,29.7914,-95.4261,19.8,TX,HOUSTON HTS,,,,Cfa
108751,USC00414323,29.8667,-95.4167,28.3,TX,HOUSTON INDEP HTS,,,,Cfa
108752,USC00414325,29.66,-95.6275,15.2,TX,HOUSTON-WESTBURY,,,,Cfa
108753,USC00414326,29.7456,-95.28,5.8,TX,HOUSTON-PORT,,,,Cfa
108754,USC00414327,29.8733,-95.5275,34.1,TX,HOUSTON NORTH HOUSTON,,,,Cfa
108755,USC00414328,29.9167,-95.15,17.7,TX,HOUSTON SAN JACINTO DA,,,,Cfa
108756,USC00414329,29.9333,-95.6333,37.2,TX,HOUSTON SATSUMA,,,,Cfa
108757,USC00414331,29.8042,-95.4914,28.0,TX,HOUSTON SPRING BRANCH,,,,Cfa
108758,USC00414333,29.4717,-95.0833,5.8,TX,HOUSTON NWSO,,,,Cfa
108759,USC00414334,30.5667,-103.3,1143.0,TX,HOVEY NEAR,,,,BSh
108760,USC00414335,33.5333,-96.55,228.9,TX,HOWE SCS 1,,,,Cfa
108761,USC00414337,31.85,-96.8,152.4,TX,HUBBARD,,,,Cfa
108762,USC00414343,32.3389,-98.2972,431.3,TX,HUCKABAY,,,,Cfa
108763,USC00414348,30.0047,-101.1772,478.5,TX,HUDSPETH RVR RCH,,,,BSh
108764,USC00414358,29.4333,-95.0167,-999.9,TX,HULEN,,,,Cfa
108765,USC00414362,30.0,-95.25,31.1,TX,HUMBLE,,,,Cfa
108766,USC00414363,30.3614,-100.305,668.4,TX,HUMBLE PUMP STN 5 WNW,,,,Cfa
108767,USC00414374,30.0294,-99.3614,570.0,TX,HUNT 3 SW,,,,Cfa
108768,USC00414375,30.0631,-99.505,612.6,TX,HUNT 10 W,,,,Cfa
108769,USC00414382,30.7064,-95.5422,150.6,TX,HUNTSVILLE,,,,Cfa
108770,USC00414390,31.6544,-97.7086,313.9,TX,HURST SPRINGS,,,,Cfa
108771,USC00414397,30.5667,-94.4,34.1,TX,HYATT,,,,Cfa
108772,USC00414402,30.2533,-98.5711,443.8,TX,HYE,,,,Cfa
108773,USC00414425,31.2667,-102.7,731.5,TX,IMPERIAL,,,,BSh
108774,USC00414430,29.8667,-95.4167,24.1,TX,INDEPENDENCE HEIGHTS,,,,Cfa
108775,USC00414436,33.55,-94.05,89.6,TX,INDEX,,,,Cfa
108776,USC00414440,31.6667,-98.4167,480.1,TX,INDIAN GAP,,,,Cfa
108777,USC00414443,30.85,-105.3333,1129.0,TX,INDIAN HOT SPRINGS,,,,BWh
108778,USC00414457,30.0833,-99.25,519.1,TX,INGRAM,,,,Cfa
108779,USC00414458,30.0933,-99.245,545.3,TX,INGRAM 2NW,,,,Cfa
108780,USC00414471,33.9167,-98.65,299.0,TX,IOWA PARK EXP STN,,,,Cfa
108781,USC00414474,32.5833,-101.0,-999.9,TX,IRA,,,,Cfa
108782,USC00414483,32.8167,-95.9167,137.2,TX,IRON BRG DAM,,,,Cfa
108783,USC00414503,32.1667,-97.15,217.0,TX,ITASCA,,,,Cfa
108784,USC00414505,32.0914,-97.1211,198.7,TX,ITASCA 5SSW,,,,Cfa
108785,USC00414517,33.2064,-98.1689,329.5,TX,JACKSBORO,,,,Cfa
108786,USC00414523,31.3167,-94.2833,82.0,TX,BROADDUS,,,,Cfa
108787,USC00414524,31.9833,-95.2833,200.9,TX,JACKSONVILLE EXP STN,,,,Cfa
108788,USC00414525,31.9622,-95.2736,170.7,TX,JACKSONVILLE,,,,Cfa
108789,USC00414531,29.1967,-94.9883,1.2,TX,JAMAICA BEACH,,,,Cfa
108790,USC00414538,30.5333,-99.3833,473.0,TX,JAMES RIVER RANCH,,,,Cfa
108791,USC00414556,30.8294,-97.6011,267.0,TX,JARRELL,,,,Cfa
108792,USC00414563,30.9153,-94.0097,62.5,TX,JASPER,,,,Cfa
108793,USC00414564,30.9167,-93.9667,67.1,TX,JASPER 2 E,,,,Cfa
108794,USC00414570,33.2542,-100.5731,612.6,TX,JAYTON,,,,Cfa
108795,USC00414575,29.7664,-97.3164,126.5,TX,JEDDO 3S,,,,Cfa
108796,USC00414577,32.7692,-94.3592,64.3,TX,JEFFERSON,,,,Cfa
108797,USC00414583,35.1883,-100.9286,972.3,TX,JERICHO,,,,Cfa
108798,USC00414591,31.35,-96.15,155.4,TX,JEWETT,,,,Cfa
108799,USC00414597,32.6406,-96.9747,180.1,TX,JOE POOL LAKE,,,,Cfa
108800,USC00414605,30.3,-98.4094,346.6,TX,JOHNSON CITY 2N,,,,Cfa
108801,USC00414608,31.2333,-99.4833,563.9,TX,JOHNSON RCH,,,,Cfa
108802,USC00414609,29.0167,-103.3833,624.8,TX,JOHNSON RANCH (B),,,,BWh
108803,USC00414627,30.8167,-100.1333,637.0,TX,JONES CB RCH,,,,Cfa
108804,USC00414630,30.95,-100.2667,694.9,TX,JONES MW RCH,,,,Cfa
108805,USC00414647,28.9122,-98.5425,157.9,TX,JOURDANTON,,,,Cfa
108806,USC00414661,31.7167,-102.6333,885.1,TX,JUDKINS,,,,BSh
108807,USC00414670,30.4453,-99.8045,532.5,TX,JUNCTION 4SSW,,,,Cfa
108808,USC00414672,30.15,-101.1167,548.9,TX,JUNO,,,,BSh
108809,USC00414674,30.2833,-101.0833,641.0,TX,JUNO 10 NNE,,,,Cfa
108810,USC00414675,30.0833,-101.1167,554.7,TX,JUNO 4 S,,,,BSh
108811,USC00414679,33.0806,-97.2967,195.1,TX,JUSTIN,,,,Cfa
108812,USC00414682,27.0833,-98.5833,146.0,TX,KAFFIE RCH,,,,BSh
108813,USC00414688,33.8478,-95.2603,157.0,TX,KANAWHA,,,,Cfa
108814,USC00414693,32.6664,-94.1781,77.7,TX,KARNACK,,,,Cfa
108815,USC00414696,28.9069,-97.8756,137.2,TX,KARNES CITY 2N,,,,Cfa
108816,USC00414703,29.7833,-95.8167,43.3,TX,KATY,,,,Cfa
108817,USC00414704,29.8025,-95.8197,46.6,TX,KATY CITY,,,,Cfa
108818,USC00414705,32.5589,-96.2725,128.0,TX,KAUFMAN 3 SE,,,,Cfa
108819,USC00414708,32.6139,-96.1394,153.0,TX,KAUFMAN 13ENE,,,,Cfa
108820,USC00414710,31.6728,-102.4133,892.1,TX,K-BAR RCH,,,,BSh
108821,USC00414745,31.0833,-98.0,281.9,TX,KEMPNER,,,,Cfa
108822,USC00414752,28.8167,-97.85,85.0,TX,KENEDY,,,,Cfa
108823,USC00414757,29.9639,-98.5292,417.0,TX,KENDALIA,,,,Cfa
108824,USC00414761,32.55,-97.2333,225.9,TX,KENNEDALE 6 SSW,,,,Cfa
108825,USC00414767,31.0667,-104.15,1275.0,TX,KENT 5 E,,,,BSk
108826,USC00414770,31.0158,-104.1108,1402.7,TX,KENT 8SE,,,,BSk
108827,USC00414775,31.8408,-103.0889,862.6,TX,KERMIT,,,,BWh
108828,USC00414780,30.05,-99.15,499.9,TX,KERRVILLE,,,,Cfa
108829,USC00414782,30.0739,-99.1094,547.7,TX,KERRVILLE 3 NNE,,,,Cfa
108830,USC00414791,31.1167,-97.7,244.1,TX,KILLEEN,,,,Cfa
108831,USC00414792,31.0658,-97.6919,248.4,TX,KILLEEN,,,,Cfa
108832,USC00414805,29.6833,-97.7672,155.4,TX,KINGSBURY,,,,Cfa
108833,USC00414809,30.8667,-103.9833,1353.9,TX,KINGSTON RCH,,,,BSk
108834,USC00414810,27.5311,-97.8497,17.4,TX,KINGSVILLE,,,,Cfa
108835,USC00414819,30.6167,-93.9167,61.0,TX,KIRBYVILLE,,,,Cfa
108836,USC00414841,32.6258,-101.1503,698.0,TX,KNAPP 2 SW,,,,BSh
108837,USC00414848,31.2667,-100.6333,624.8,TX,KNICKERBOCKER,,,,Cfa
108838,USC00414852,33.4167,-99.8167,467.0,TX,KNOX CITY,,,,Cfa
108839,USC00414866,32.1347,-97.4786,189.0,TX,KOPPERL 5 NNE,,,,Cfa
108840,USC00414878,30.375,-94.2994,18.6,TX,KOUNTZE,,,,Cfa
108841,USC00414880,34.3708,-101.7483,1060.7,TX,KRESS,,,,BSk
108842,USC00414888,30.0,-97.8833,220.1,TX,KYLE SCS 9,,,,Cfa
108843,USC00414903,29.9175,-96.8769,108.8,TX,LA GRANGE,,,,Cfa
108844,USC00414907,29.465,-100.0222,353.6,TX,LAGUNA 3N,,,,Cfa
108845,USC00414911,26.3233,-98.3233,64.9,TX,LA JOYA,,,,BSh
108846,USC00414914,32.8,-96.4833,134.1,TX,LAKE RAY HUBBARD,,,,Cfa
108847,USC00414920,28.9839,-99.8683,238.4,TX,LA PRYOR,,,,BSh
108848,USC00414931,31.9836,-106.5914,1179.6,TX,LA TUNA 1 S,,,,BWk
108849,USC00414934,29.3667,-98.1,146.0,TX,LA VERNIA,,,,Cfa
108850,USC00414950,29.2694,-103.7575,732.4,TX,LAJITAS,,,,BWh
108851,USC00414960,32.2261,-99.8172,611.4,TX,TUSCOLA 2NW,,,,Cfa
108852,USC00414967,33.0642,-101.0489,694.9,TX,LAKE ALAN HENRY,,,,BSk
108853,USC00414968,29.4589,-103.4994,1100.0,TX,LAKE AMENT,,,,BSh
108854,USC00414972,33.225,-97.8317,265.2,TX,LAKE BRIDGEPORT DAM,,,,Cfa
108855,USC00414973,33.7333,-96.0,153.0,TX,LAKE COFFEE MILL,,,,Cfa
108856,USC00414974,32.3333,-100.9167,640.1,TX,LAKE COLORADO CITY,,,,Cfa
108857,USC00414976,32.8242,-95.5275,126.2,TX,LAKE FK RSVR,,,,Cfa
108858,USC00414977,33.1167,-97.0333,159.1,TX,LAKE DALLAS,,,,Cfa
108859,USC00414978,33.6667,-98.7833,323.1,TX,LAKE KICKAPOO,,,,Cfa
108860,USC00414979,32.6433,-98.3181,274.3,TX,LAKE PALO PINTO,,,,Cfa
108861,USC00414980,32.8522,-95.8864,136.6,TX,LAKE TAWAKONI,,,,Cfa
108862,USC00414981,30.9,-98.2333,427.0,TX,LAKE VICTOR 3 W,,,,Cfa
108863,USC00414982,33.7542,-99.1442,355.7,TX,LAKE KEMP,,,,Cfa
108864,USC00414988,34.6667,-100.6833,-999.9,TX,LAKEVIEW NEAR SCS #56,,,,BSk
108865,USC00415013,32.7228,-101.9456,903.7,TX,LAMESA 1 SSE,,,,BSk
108866,USC00415016,31.8167,-98.2667,304.8,TX,LAMKIN,,,,Cfa
108867,USC00415018,31.0717,-98.1847,314.6,TX,LAMPASAS,,HCN,,Cfa
108868,USC00415048,29.8097,-101.5603,393.2,TX,LANGTRY,,,,BSh
108869,USC00415049,29.8,-101.5667,409.0,TX,LANGTRY 2,,,,BSh
108870,USC00415056,27.5036,-99.5117,121.0,TX,LAREDO,,,,BSh
108871,USC00415060,27.5683,-99.4983,131.1,TX,LAREDO 2,,,,BSh
108872,USC00415081,32.35,-94.1,92.0,TX,LATEX,,,,Cfa
108873,USC00415086,33.8833,-100.3833,594.4,TX,LATIMER RCH,,,,Cfa
108874,USC00415089,27.5833,-97.9667,6.1,TX,LAURELES RANCH,,,,Cfa
108875,USC00415094,33.0353,-96.4861,155.4,TX,LAVON DAM,,,,Cfa
108876,USC00415097,32.1414,-99.7528,594.4,TX,LAWN,,,,Cfa
108877,USC00415101,32.4669,-101.0683,662.9,TX,LAZY H RCH,,,,Cfa
108878,USC00415109,31.5667,-99.6667,-999.9,TX,LEADAY,,,,Cfa
108879,USC00415113,29.7392,-99.7611,494.4,TX,LEAKEY,,,,Cfa
108880,USC00415114,29.7,-99.8333,488.0,TX,LEAKEY 2,,,,Cfa
108881,USC00415116,32.3,-98.4028,460.2,TX,LEATHERWOOD RCH,,,,Cfa
108882,USC00415120,32.0819,-101.4842,685.8,TX,LEES,,,,BSk
108883,USC00415127,35.4417,-100.8114,853.4,TX,LEFORS,,,,Cfa
108884,USC00415145,34.8333,-100.7667,-999.9,TX,LELIA LK NEAR SCS #57,,,,Cfa
108885,USC00415158,32.3081,-101.8775,867.2,TX,LENORAH,,,,BSh
108886,USC00415167,31.35,-97.6,207.0,TX,LEON JUNCTION,,,,Cfa
108887,USC00415183,33.55,-102.3758,1071.1,TX,LEVELLAND,,,,BSk
108888,USC00415187,33.5667,-94.4167,-999.9,TX,LEWIS FERRY,,,,Cfa
108889,USC00415191,33.05,-97.0,149.0,TX,LEWISVILLE,,,,Cfa
108890,USC00415192,33.0694,-97.0094,169.5,TX,LEWISVILLE DAM,,,,Cfa
108891,USC00415193,30.4064,-97.0133,128.9,TX,LEXINGTON,,,,Cfa
108892,USC00415196,30.0592,-94.795,10.7,TX,LIBERTY,,HCN,,Cfa
108893,USC00415202,30.6667,-97.9167,317.0,TX,LIBERTY HILL,,,,Cfa
108894,USC00415211,30.65,-98.5667,427.0,TX,LIGON RCH,,,,Cfa
108895,USC00415216,32.5,-97.1833,228.9,TX,LILLIAN,,,,Cfa
108896,USC00415218,32.5,-97.2333,227.1,TX,LILLIAN 3 W,,,,Cfa
108897,USC00415221,32.54,-95.3761,168.9,TX,LINDALE 3 NE,,,,Cfa
108898,USC00415228,32.45,-95.3667,167.9,TX,LINDALE 5 SE,,,,Cfa
108899,USC00415229,33.0161,-94.3675,126.5,TX,LINDEN,,,,Cfa
108900,USC00415243,32.5725,-98.0803,301.4,TX,LIPAN 4NW,,,,Cfa
108901,USC00415247,36.2361,-100.2708,728.5,TX,LIPSCOMB,,,,BSk
108902,USC00415249,36.2833,-100.35,-999.9,TX,LIPSCOMB NEAR SCS #20,,,,BSk
108903,USC00415250,36.1333,-100.3167,-999.9,TX,LIPSCOMB NEAR #22,,,,Cfa
108904,USC00415258,33.1667,-96.9333,167.9,TX,LITTLE ELM,,,,Cfa
108905,USC00415259,33.25,-97.0,189.0,TX,LITTLE ELM NEAR SCS #1,,,,Cfa
108906,USC00415263,33.9167,-102.3333,1086.0,TX,LITTLEFIELD,,,,BSk
108907,USC00415265,33.8692,-102.2592,1056.4,TX,LITTLEFIELD,,,,BSk
108908,USC00415268,30.9667,-97.35,121.9,TX,LITTLE RIVER,,,,Cfa
108909,USC00415271,30.7394,-94.9256,54.3,TX,LIVINGSTON 2 NNE,,,,Cfa
108910,USC00415272,30.7425,-98.6542,310.9,TX,LLANO,,HCN,,Cfa
108911,USC00415274,26.2,-97.95,26.2,TX,LLANO GRANDE,,,,BSh
108912,USC00415276,30.5014,-98.7453,420.6,TX,LLANO 18S,,,,Cfa
108913,USC00415277,30.8833,-104.7833,1201.8,TX,LOBO,,,,BWh
108914,USC00415284,29.8858,-97.6917,166.7,TX,LOCKHART,,,,Cfa
108915,USC00415285,29.8569,-97.6958,149.4,TX,LOCKHART 2SW,,,,Cfa
108916,USC00415303,28.1569,-98.5142,132.6,TX,LOMA ALTA,,,,Cfa
108917,USC00415308,31.2167,-98.4,451.1,TX,LOMETA,,,,Cfa
108918,USC00415312,30.7131,-99.5681,548.6,TX,LONDON 3N,,,,Cfa
108919,USC00415325,30.25,-102.85,1158.2,TX,LONGFELLOW NEAR,,,,BSk
108920,USC00415327,31.6167,-95.85,95.1,TX,LONG LAKE 5 SW,,,,Cfa
